Plant Id,Plant Name,Operator Name,Operator Id,Plant State,Census Region,NERC Region,NAICS Code,Sector Number,Sector Name,Generator Id,January,February,March,April,May,June,July,August,September,October,November,December,Yearly_generation,BA_CODE,YEAR
58420,Hamilton Liberty,Hamilton Liberty O&M LLC,58417,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GEN2,"281,307","223,521","283,667","230,381","242,310","246,919","268,946","261,417","254,845","267,009","232,696","298,637",3091655.00,PJM,2022
58426,Hamilton Patriot Generation Plant,"Hamilton Patriot Operating Services, LLC",64025,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GEN1,"312,802","272,151","300,399","204,722","236,682","261,845","284,796","271,954","249,838","277,053","277,475","309,555",3259272.00,PJM,2022
58426,Hamilton Patriot Generation Plant,"Hamilton Patriot Operating Services, LLC",64025,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GEN2,"305,388","260,214","282,355","261,491","201,888","232,961","261,724","251,253","247,350","277,389","245,858","299,868",3127739.00,PJM,2022
58523,Stoltze CoGen1,F H Stoltze Land & Lumber Co,58498,MT,MTN,WECC,321,7,Industrial NAICS Cogen,STL2,"1,166","1,240","1,435","1,346","1,345","1,818","1,890","1,832","1,821","1,674","1,706","1,768",19041.00,BPAT,2022
58557,Mesquite Generating Station Block 1,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,GT1,"93,410","58,010","32,347","67,451","80,380","76,482","100,046","83,980","84,410","96,899","70,672","101,235",945322.00,SRP,2022
58557,Mesquite Generating Station Block 1,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,GT2,"84,089","78,811","44,457","65,849","50,499","67,392","90,421","92,708","77,342","103,355","66,637","85,771",907331.00,SRP,2022
58557,Mesquite Generating Station Block 1,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,ST1,"113,954","87,641","52,549","101,921","98,136","113,006","152,471","138,010","125,965","167,341","106,947","139,032",1396973.00,SRP,2022
58574,Eagle Valley Clean Energy LLC Biomass,Eagle Valley Clean Energy LLC,58535,CO,MTN,WECC,22,2,NAICS-22 Non-Cogen,1,"8,223","7,595","8,459","8,172","4,926","7,933","8,362","8,401","7,761","8,468","7,285","4,821",90406.00,PSCO,2022
58593,DGS Central Utility Plant,State of CA DGS BPM,58548,CA,PACC,WECC,921,5,Commercial NAICS Cogen,STG,0,0,0,0,0,0,0,0,0,0,0,0,0.00,BANC,2022
58697,L V Sutton Combined Cycle,Duke Energy Progress - (NC),3046,NC,SAT,SERC,22,1,Electric Utility,CA1,"152,387","114,012","143,854","68,337",-273,"109,391","167,131","170,618","116,965","102,078","131,126","151,352",1426978.00,CPLE,2022
58697,L V Sutton Combined Cycle,Duke Energy Progress - (NC),3046,NC,SAT,SERC,22,1,Electric Utility,CT1,"130,360","116,834","119,527","58,705",-264,"77,506","123,898","126,113","118,882","86,885","130,297","133,854",1222597.00,CPLE,2022
58697,L V Sutton Combined Cycle,Duke Energy Progress - (NC),3046,NC,SAT,SERC,22,1,Electric Utility,CT2,"132,487","131,508","122,382","54,848",-267,"97,008","123,807","126,514","155,149","91,538","92,394","134,052",1261420.00,CPLE,2022
58933,Shell Chemical Appalachia LLC,Shell Chemical Appalachia LLC,58798,PA,MAT,RFC,32511,7,Industrial NAICS Cogen,GTG1,"17,212","28,831","30,949","17,672","25,720","27,438","27,520","27,323","27,338","29,887","29,502","29,803",319195.00,PJM,2022
58933,Shell Chemical Appalachia LLC,Shell Chemical Appalachia LLC,58798,PA,MAT,RFC,32511,7,Industrial NAICS Cogen,GTG2,"21,590","29,550","31,587","17,107","25,729","27,968","28,259","28,118","28,003","30,428","27,559","25,842",321740.00,PJM,2022
58933,Shell Chemical Appalachia LLC,Shell Chemical Appalachia LLC,58798,PA,MAT,RFC,32511,7,Industrial NAICS Cogen,GTG3,"26,328","26,132","30,817","18,079","25,960","27,772","27,814","27,691","27,278","29,540","25,076","23,687",316174.00,PJM,2022
58933,Shell Chemical Appalachia LLC,Shell Chemical Appalachia LLC,58798,PA,MAT,RFC,32511,7,Industrial NAICS Cogen,STG1,"14,205",986,0,0,"5,220",3,"13,049","15,003","1,237","13,785","32,026","21,342",116856.00,PJM,2022
58933,Shell Chemical Appalachia LLC,Shell Chemical Appalachia LLC,58798,PA,MAT,RFC,32511,7,Industrial NAICS Cogen,STG2,"15,264","26,032","30,939","6,227","34,132","52,612","40,446","28,233","33,537","32,696","14,687","19,095",333900.00,PJM,2022
59004,"Potomac Energy Center, LLC",Potomac Energy Center LLC,64709,VA,SAT,SERC,22,2,NAICS-22 Non-Cogen,GEN1,"117,402","37,353","114,944","58,164",0,"3,649","115,613","116,949","148,432","26,841","125,747","158,821",1023915.00,PJM,2022
59004,"Potomac Energy Center, LLC",Potomac Energy Center LLC,64709,VA,SAT,SERC,22,2,NAICS-22 Non-Cogen,GEN2,"133,713","37,611","149,706","145,936","65,130","138,860","54,034","114,905","135,460","16,542","129,687","154,094",1275678.00,PJM,2022
59004,"Potomac Energy Center, LLC",Potomac Energy Center LLC,64709,VA,SAT,SERC,22,2,NAICS-22 Non-Cogen,GEN3,"132,910","35,134","138,122","104,719","30,614","66,888","84,691","133,941","152,229","20,062","136,842","164,538",1200690.00,PJM,2022
59220,Wildcat Point Generation Facility,Old Dominion Electric Coop,40229,MD,SAT,RFC,22,1,Electric Utility,CT1,"56,505","80,747","122,479","58,701","104,757","143,763","155,324","158,989","117,041","145,271",-659,"76,154",1219072.00,PJM,2022
59220,Wildcat Point Generation Facility,Old Dominion Electric Coop,40229,MD,SAT,RFC,22,1,Electric Utility,CT2,"66,453","80,118","130,325","5,969","72,601","135,783","151,833","148,547","131,073","140,207","38,252","82,423",1183584.00,PJM,2022
59220,Wildcat Point Generation Facility,Old Dominion Electric Coop,40229,MD,SAT,RFC,22,1,Electric Utility,ST1,"66,820","87,429","140,940","35,911","106,100","183,615","223,052","237,677","154,396","179,238","18,980","85,815",1519973.00,PJM,2022
59233,Cogeneration 2,University of Arizona,49913,AZ,MTN,WECC,611,5,Commercial NAICS Cogen,CT2,"3,599","3,193","3,359","3,456","3,541","3,431","3,446","3,352","3,253","3,390","3,210","2,073",39303.00,TEPC,2022
59254,Johnston LFG Turbine Plant,Rhode Island LFG Genco,56889,RI,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GENS1,"5,271","5,115","4,632","2,706","5,522","5,488","5,529","5,281","3,855","5,593","3,002","5,593",57587.00,ISNE,2022
59254,Johnston LFG Turbine Plant,Rhode Island LFG Genco,56889,RI,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GENT1,"3,672","3,346","2,007","2,051","3,828","3,673","3,680","3,217","2,459","3,715","1,887","3,825",37359.00,ISNE,2022
59254,Johnston LFG Turbine Plant,Rhode Island LFG Genco,56889,RI,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GENT2,"3,375","3,865","3,602","1,271","3,159","3,719","3,676","3,697","2,603","3,799","1,984","3,928",38678.00,ISNE,2022
59254,Johnston LFG Turbine Plant,Rhode Island LFG Genco,56889,RI,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GENT3,"3,671","2,951","3,535","2,198","4,016","3,675","3,656","3,933","2,686","3,781","2,084","3,756",39942.00,ISNE,2022
59254,Johnston LFG Turbine Plant,Rhode Island LFG Genco,56889,RI,NEW,NPCC,22,2,NAICS-22 Non-Cogen,GENT4,"4,141","3,939","3,699","1,878","4,065","3,790","3,795","3,628","2,660","3,855","1,976","3,472",40896.00,ISNE,2022
59325,Kings Mountain Energy Center,"Carolina Power Partners, LLC",59123,NC,SAT,SERC,22,2,NAICS-22 Non-Cogen,KMEC1,"124,541","158,947","181,390","172,918","164,906","162,278","157,684","164,489","162,466","180,633","151,039","105,760",1887051.00,DUK,2022
59325,Kings Mountain Energy Center,"Carolina Power Partners, LLC",59123,NC,SAT,SERC,22,2,NAICS-22 Non-Cogen,KMEC2,"68,859","90,153","112,610","124,783","116,395","118,021","110,916","116,411","110,534","120,167","94,061","58,340",1241250.00,DUK,2022
59326,Middletown Energy Center,"Ohio Power Partners, LLC",59124,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,MEC1,"209,324","187,687","199,461","96,007","173,448","175,301","185,096","186,251","183,788","179,663","176,641","146,722",2099389.00,PJM,2022
59326,Middletown Energy Center,"Ohio Power Partners, LLC",59124,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,MEC2,"151,244","117,665","119,969","66,476","117,590","127,085","140,787","138,251","130,761","125,698","119,690","101,856",1457072.00,PJM,2022
59338,Gila River Power Block 1,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,CTG1,"33,633","12,447","25,927","57,251","32,011","80,974","87,161","78,094","83,294","70,451","97,271","84,249",742763.00,SRP,2022
59338,Gila River Power Block 1,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,CTG2,"57,619","17,923","27,661","67,269","63,575","74,156","83,613","83,654","74,967","90,503","78,872","84,308",804120.00,SRP,2022
59338,Gila River Power Block 1,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,ST9,"52,808","17,769","35,858","88,660","65,599","107,771","117,758","111,419","106,087","107,041","108,869","95,931",1015570.00,SRP,2022
59764,Oregon Clean Energy Center,Oregon Clean Energy Center,59534,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,CTG11,"196,472","187,783","158,820","8,091","173,651","157,787","180,548","167,219","180,992","112,207","142,948","166,159",1832677.00,PJM,2022
59764,Oregon Clean Energy Center,Oregon Clean Energy Center,59534,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,CTG12,"195,091","181,916","156,193","13,455","144,573","170,950","180,470","165,527","179,006","113,948","146,973","154,936",1803038.00,PJM,2022
59764,Oregon Clean Energy Center,Oregon Clean Energy Center,59534,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,STG10,"210,267","190,323","162,091","10,970","174,518","193,201","222,063","201,717","206,190","121,751","155,534","176,372",2024997.00,PJM,2022
59773,Carroll County Energy,Carroll County Energy LLC,59541,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,CGT1,"157,815","134,915","146,551","104,746","131,839","129,563","144,765","141,097","135,739","107,760","144,812","154,601",1634203.00,PJM,2022
59773,Carroll County Energy,Carroll County Energy LLC,59541,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,CGT2,"155,368","134,056","144,158","102,742","128,273","128,091","143,566","138,875","135,041","107,011","144,472","153,528",1615181.00,PJM,2022
59773,Carroll County Energy,Carroll County Energy LLC,59541,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,SGT1,"205,736","163,921","176,992","125,206","163,901","169,000","193,538","188,083","176,444","138,597","186,419","193,302",2081139.00,PJM,2022
59784,Gila River Power Block 3,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,CTG5,"52,097","77,594","74,608","40,642","50,679","43,441","62,734","68,439","72,085","68,969","6,249","-1,259",616278.00,TEPC,2022
59784,Gila River Power Block 3,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,CTG6,"49,994","85,809","84,380","58,073","85,462","73,277","89,846","93,984","82,973","89,598","15,065",355,808816.00,TEPC,2022
59784,Gila River Power Block 3,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,ST11,"67,906","103,782","102,690","63,894","88,330","72,781","95,956","98,956","97,979","98,333","14,015",522,905144.00,TEPC,2022
59812,Wolf Hollow II,Exelon Power,6035,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CGT4,"155,584","113,190","35,490","64,706","196,867","208,529","222,066","226,073","205,207","97,017","209,900","190,162",1924791.00,ERCO,2022
59812,Wolf Hollow II,Exelon Power,6035,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CGT5,"169,992","116,160","36,003","68,386","200,009","209,446","222,303","221,706","205,941","102,844","211,896","204,231",1968917.00,ERCO,2022
59812,Wolf Hollow II,Exelon Power,6035,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STG6,"155,670","113,270","36,400","68,216","215,742","232,561","271,254","270,142","226,356","105,984","225,073","214,263",2134931.00,ERCO,2022
59906,Moxie Freedom Generation Plant,Moxie Freedom LLC,59675,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GEN1,"389,349","351,075","305,157",0,"298,516","348,634","371,220","372,016","362,702","24,357",0,"20,396",2843422.00,PJM,2022
59906,Moxie Freedom Generation Plant,Moxie Freedom LLC,59675,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GEN2,"374,834","92,161","379,759","216,579","354,288","150,316",0,0,0,0,0,"41,872",1609809.00,PJM,2022
59913,Greensville County Power Station,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,CT01,"910,555","946,770","1,005,935","376,492","1,106,551","1,066,365","1,116,158","1,133,538","302,970","1,031,742","1,096,710","1,051,606",11145392.00,PJM,2022
59913,Greensville County Power Station,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,CT02,0,0,0,0,0,0,0,0,0,0,0,0,0.00,PJM,2022
59913,Greensville County Power Station,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,CT03,0,0,0,0,0,0,0,0,0,0,0,0,0.00,PJM,2022
59913,Greensville County Power Station,Virginia Electric & Power Co,19876,VA,SAT,SERC,22,1,Electric Utility,ST01,0,0,0,0,0,0,0,0,0,0,0,0,0.00,PJM,2022
60122,Colorado Bend II,Exelon Power,6035,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CT7,"225,250","186,434","197,623","66,988","23,788","225,575","239,835","240,778","232,665","238,466","101,858","217,905",2197165.00,ERCO,2022
60122,Colorado Bend II,Exelon Power,6035,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,CT8,"226,712","185,082","200,572","66,493","23,211","221,644","240,537","241,590","233,159","216,160",0,"114,422",1969582.00,ERCO,2022
60122,Colorado Bend II,Exelon Power,6035,TX,WSC,TRE,22,2,NAICS-22 Non-Cogen,STG9,"220,332","190,929","206,189","72,862","24,850","255,556","283,471","284,869","258,672","250,176","46,318","176,313",2270537.00,ERCO,2022
60302,Keys Energy Center,"PSEG Keys Energy Center, LLC",60100,MD,SAT,RFC,22,2,NAICS-22 Non-Cogen,10,"91,880",0,"119,905","179,737","191,264","175,691","185,607","178,837","169,082","172,268","170,392","117,866",1752529.00,PJM,2022
60302,Keys Energy Center,"PSEG Keys Energy Center, LLC",60100,MD,SAT,RFC,22,2,NAICS-22 Non-Cogen,11,"102,998",0,"91,288","154,017","147,342","131,908","133,553","130,676","129,472","149,705","142,316","100,431",1413706.00,PJM,2022
60302,Keys Energy Center,"PSEG Keys Energy Center, LLC",60100,MD,SAT,RFC,22,2,NAICS-22 Non-Cogen,12,"74,311",0,"115,932","153,880","147,315","133,418","134,059","129,724","128,716","150,165","142,697","105,418",1415635.00,PJM,2022
60340,Albany Green Energy,"Albany Green Energy, LLC",60130,GA,SAT,SERC,22,3,NAICS-22 Cogen,1,"25,894","32,170","32,012","31,746","11,050","26,982","29,641","26,782","25,828","23,913","31,735","30,870",328623.00,SOCO,2022
60345,Okeechobee Clean Energy Center,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,1A,"182,212","110,206","128,692","238,553","185,299","247,433","257,431","259,304","244,541","238,573","180,055","51,266",2323565.00,FPL,2022
60345,Okeechobee Clean Energy Center,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,1B,"190,317","182,502","98,579","241,237","119,243","167,995","247,602","256,195","242,482","234,824","95,113","70,685",2146774.00,FPL,2022
60345,Okeechobee Clean Energy Center,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,1C,"286,801","218,506","178,790","326,951","167,288","125,676","254,139","255,841","364,805","240,301","179,297","88,450",2686845.00,FPL,2022
60345,Okeechobee Clean Energy Center,Florida Power & Light Co,6452,FL,SAT,SERC,22,1,Electric Utility,1ST,"186,803","139,678","138,775","162,862","233,284","266,745","374,433","384,387","243,646","340,283","216,687","59,833",2747416.00,FPL,2022
60356,South Field Energy,"South Field Energy, LLC",60131,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,SFCT1,"250,815","230,866","249,267","173,046","141,720","228,408","221,229","240,751","233,966","171,312","235,140","221,312",2597832.00,PJM,2022
60356,South Field Energy,"South Field Energy, LLC",60131,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,SFCT2,"248,454","223,686","238,859","164,533","147,357","230,676","226,106","239,675","234,618","157,437","234,120","232,738",2578259.00,PJM,2022
60356,South Field Energy,"South Field Energy, LLC",60131,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,SFST1,"158,998","133,567","131,894","103,655","82,459","149,284","163,166","177,714","170,755","118,347","159,637","142,670",1692146.00,PJM,2022
60356,South Field Energy,"South Field Energy, LLC",60131,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,SFST2,"133,015","121,936","140,847","104,851","87,068","151,866","159,764","163,884","152,715","108,447","155,450","142,424",1622267.00,PJM,2022
60357,Lackawanna Energy Center,Invenergy Services LLC,49893,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GEN1,"321,916","308,348","317,047","295,567","169,122","232,307","328,767","340,158","293,598","229,156",58,"161,701",2997745.00,PJM,2022
60357,Lackawanna Energy Center,Invenergy Services LLC,49893,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GEN2,"331,020","281,301","322,986","295,164","173,705","190,481","248,149","341,364","295,278","213,470","313,836","302,246",3309000.00,PJM,2022
60357,Lackawanna Energy Center,Invenergy Services LLC,49893,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GEN3,"327,053","311,003","327,623","213,522",0,"123,056","229,365","346,914","294,356","258,855","71,331","338,621",2841699.00,PJM,2022
60368,Hummel Station LLC,"Hummel Station, LLC",60162,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CTG1,"170,938","151,044","160,733","153,397","67,058","95,081","152,983","146,974","151,479","168,483","137,105","170,813",1726088.00,PJM,2022
60368,Hummel Station LLC,"Hummel Station, LLC",60162,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CTG2,"165,999","147,230","155,433","145,860","92,733","64,952","149,479","145,537","148,047","164,943","127,517","164,666",1672396.00,PJM,2022
60368,Hummel Station LLC,"Hummel Station, LLC",60162,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CTG3,"163,467","132,831","156,603","149,867","132,122","96,439","144,704","140,777","143,885","160,741","109,241","164,450",1695127.00,PJM,2022
60368,Hummel Station LLC,"Hummel Station, LLC",60162,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,STG,"242,490","212,632","241,242","232,230","152,849","139,090","247,913","239,309","240,967","267,930","189,445","250,943",2657040.00,PJM,2022
60376,"Clean Energy Future-Lordstown, LLC","Clean Energy Future-Lordstown, LLC",60170,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,CTG1,"201,101","163,193","138,742","186,840","182,951","172,164","184,855","193,133","138,929","93,363","167,185","177,620",2000076.00,PJM,2022
60376,"Clean Energy Future-Lordstown, LLC","Clean Energy Future-Lordstown, LLC",60170,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,CTG2,"202,995","162,831","137,004","188,562","183,717","180,277","185,763","193,603","179,308","96,024","165,581","185,081",2060746.00,PJM,2022
60376,"Clean Energy Future-Lordstown, LLC","Clean Energy Future-Lordstown, LLC",60170,OH,ENC,RFC,22,2,NAICS-22 Non-Cogen,STG1,"223,729","181,090","155,492","211,305","211,078","205,575","215,505","223,142","182,046","104,844","191,760","199,935",2305501.00,PJM,2022
60464,Tenaska Westmoreland Generating Station,"Tenaska Pennsylvania Partners, LLC",60249,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CTG1,"231,983","213,787","230,063","7,811","174,540","207,046","218,729","217,859","213,379","166,444","224,540","240,849",2347030.00,PJM,2022
60464,Tenaska Westmoreland Generating Station,"Tenaska Pennsylvania Partners, LLC",60249,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,CTG2,"237,777","213,611","229,686","7,839","168,400","207,216","219,539","218,759","214,963","127,475","224,550","240,868",2310683.00,PJM,2022
60464,Tenaska Westmoreland Generating Station,"Tenaska Pennsylvania Partners, LLC",60249,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,STG1,"234,371","201,536","218,358","7,852","174,354","216,805","235,579","230,535","218,164","150,068","228,905","224,379",2340906.00,PJM,2022
60550,GRP Franklin Renewable Energy Facility,"GRP Franklin Renewable Energy Facility, LLC",60251,GA,SAT,SERC,22,2,NAICS-22 Non-Cogen,GEN,"26,735","34,494","31,729","22,081","36,730","37,581","35,941","31,095","37,912","36,428","38,894","22,406",392026.00,SOCO,2022
60589,CPV Fairview Energy Center,"CPV Fairview, LLC",60350,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GEN1,"240,584","210,523","243,789","220,442","136,894","229,297","238,286","128,982","214,724","242,727","147,520","215,238",2469006.00,PJM,2022
60589,CPV Fairview Energy Center,"CPV Fairview, LLC",60350,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GEN2,"237,774","209,259","242,945","197,107","125,357","229,221","237,979","198,141","233,639","238,238","147,983","207,594",2505237.00,PJM,2022
60589,CPV Fairview Energy Center,"CPV Fairview, LLC",60350,PA,MAT,RFC,22,2,NAICS-22 Non-Cogen,GEN3,"261,120","215,069","246,262","215,621","131,130","245,099","258,660","179,232","241,281","263,738","152,938","222,665",2632815.00,PJM,2022
60768,Gila River Power Block 2,Salt River Project,16572,AZ,MTN,WECC,22,1,Electric Utility,CTG3,"32,510","25,767","86,608","62,926","41,260","61,724","66,286","66,132","68,020","58,300","77,938","99,994",747465.00,SRP,2022
